Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 29%,BET 29 EV,BET 13%,BET 13 EV,CHECK%,CHECK EV
Ah 8d 2c,4s,QcJc,0.005,11.30,0.28246,10.4112,0.21,-2.17,0.06,-1.10,99.73,0.29
Ah 8d 2c,4s,QcTd,0.002,10.10,0.32093,13.2349,0.19,-2.25,0.04,-1.53,99.77,0.33
Ah 8d 2c,4s,QcJd,0.002,11.06,0.28139,10.6002,0.20,-2.21,0.06,-1.19,99.74,0.29
Ah 8d 2c,4s,QcTh,0.002,10.07,0.31601,13.0799,0.18,-2.44,0.03,-1.60,99.78,0.32
Ah 8d 2c,4s,QcJh,0.002,10.93,0.27707,10.567,0.19,-2.37,0.05,-1.30,99.76,0.28
Ah 8d 2c,4s,QcTs,0.002,11.63,0.3397,12.1656,0.23,-1.88,0.06,-1.00,99.71,0.35
Ah 8d 2c,4s,QcJs,0.002,12.08,0.30849,10.6437,0.24,-1.92,0.07,-0.76,99.69,0.31
Ah 8d 2c,4s,Kc3c,0.008,18.94,3.6268,79.7776,97.64,3.63,1.99,3.48,0.37,3.02
Ah 8d 2c,4s,Kc4c,0.030,17.57,1.28605,30.4958,15.61,1.24,6.28,1.25,78.11,1.30
Ah 8d 2c,4s,Kc5c,0.003,18.73,3.5126,78.1249,79.27,3.53,20.33,3.45,0.40,2.85
Ah 8d 2c,4s,Kc6c,0.002,10.62,0.20309,7.96957,0.28,-1.52,0.06,-1.52,99.67,0.21
Ah 8d 2c,4s,Kc7c,0.002,10.54,0.204,8.06546,0.22,-1.86,0.05,-1.78,99.73,0.21
Ah 8d 2c,4s,Kc8c,0.058,32.26,3.56418,46.0312,93.03,3.57,2.34,3.43,4.62,3.56
Ah 8d 2c,4s,Kc9c,0.003,11.58,0.427,15.3611,0.20,-1.88,0.04,-1.84,99.76,0.43
Ah 8d 2c,4s,KcTc,0.001,11.50,0.38491,13.9491,0.20,-1.77,0.05,-1.72,99.75,0.39
Ah 8d 2c,4s,KcJc,0.001,11.95,0.35158,12.2593,0.22,-1.60,0.08,-1.42,99.70,0.36
Ah 8d 2c,4s,KcQc,0.001,12.59,0.39071,12.9313,0.23,-1.57,0.10,-1.03,99.68,0.40
Ah 8d 2c,4s,KcTd,0.001,11.45,0.38294,13.9397,0.22,-1.63,0.05,-1.67,99.74,0.39
Ah 8d 2c,4s,KcJd,0.002,11.58,0.34949,12.5763,0.22,-1.60,0.07,-1.47,99.71,0.36
Ah 8d 2c,4s,KcQd,0.002,12.22,0.37939,12.9313,0.25,-1.18,0.11,-1.08,99.64,0.38
Ah 8d 2c,4s,KcTh,0.001,11.41,0.38087,13.907,0.21,-1.83,0.04,-1.75,99.76,0.39
Ah 8d 2c,4s,KcJh,0.002,11.33,0.34399,12.6529,0.21,-1.75,0.06,-1.54,99.73,0.35
Ah 8d 2c,4s,KcQh,0.002,11.99,0.38189,13.2694,0.21,-1.68,0.08,-1.21,99.71,0.39
Ah 8d 2c,4s,KcTs,0.001,12.94,0.40745,13.1217,0.25,-1.26,0.08,-1.17,99.67,0.41
Ah 8d 2c,4s,KcJs,0.001,12.85,0.37216,12.0721,0.26,-1.31,0.09,-1.05,99.65,0.38
Ah 8d 2c,4s,KcQs,0.001,12.71,0.38904,12.7557,0.26,-1.32,0.10,-0.93,99.64,0.39
Ah 8d 2c,4s,Ac3c,0.029,49.35,9.56727,80.7804,64.86,9.57,7.72,9.45,27.42,9.59
Ah 8d 2c,4s,Ac4c,0.031,77.95,20.4568,109.344,0.42,19.78,17.03,20.45,82.55,20.46
Ah 8d 2c,4s,Ac5c,0.026,50.00,9.8645,82.2034,80.48,9.87,1.66,9.69,17.86,9.86
Ah 8d 2c,4s,Ac6c,0.001,44.95,6.19498,57.424,60.56,6.20,3.24,6.02,36.20,6.20
Ah 8d 2c,4s,Ac7c,0.001,45.13,6.05426,55.8958,1.60,5.84,0.37,5.84,98.03,6.06
Ah 8d 2c,4s,Ac8c,0.080,86.36,28.8111,139.004,97.83,28.82,0.85,28.63,1.32,28.60
Ah 8d 2c,4s,Ac9c,0.012,47.17,6.78718,59.9573,83.06,6.80,1.60,6.76,15.35,6.73
Ah 8d 2c,4s,AcTc,0.004,51.35,7.64775,62.0564,17.62,7.69,2.47,7.61,79.91,7.64
Ah 8d 2c,4s,Ac2d,0.015,76.13,19.553,107.016,56.51,19.56,10.23,19.54,33.26,19.54
Ah 8d 2c,4s,Ac3d,0.002,49.45,9.60251,80.9139,74.27,9.61,6.42,9.48,19.31,9.62
Ah 8d 2c,4s,Ac4d,0.002,77.96,20.5035,109.589,0.43,19.78,29.73,20.51,69.84,20.50
Ah 8d 2c,4s,Ac5d,0.001,49.95,9.88872,82.4815,91.78,9.90,2.10,9.73,6.12,9.85
Ah 8d 2c,4s,Ac6d,0.001,45.23,6.30203,58.0498,85.06,6.31,6.16,6.19,8.78,6.29
Ah 8d 2c,4s,Ac7d,0.001,45.23,6.20336,57.1506,4.20,5.96,0.67,5.87,95.12,6.22
Ah 8d 2c,4s,Ac9d,0.002,46.83,6.64858,59.1558,79.24,6.64,2.49,6.60,18.27,6.67
Ah 8d 2c,4s,AcTd,0.002,51.42,7.69873,62.3882,34.68,7.75,3.10,7.65,62.22,7.67
Ah 8d 2c,4s,AcJd,0.003,57.48,10.1607,73.6484,17.04,10.15,14.01,10.14,68.95,10.17
Ah 8d 2c,4s,Ac2h,0.025,76.15,19.5619,107.043,49.24,19.57,9.79,19.51,40.97,19.57
Ah 8d 2c,4s,Ac3h,0.002,49.50,9.64187,81.1541,73.40,9.65,5.12,9.51,21.48,9.66
Ah 8d 2c,4s,Ac4h,0.002,77.85,20.6413,110.482,0.19,19.64,3.74,20.43,96.08,20.65
Ah 8d 2c,4s,Ac5h,0.001,50.00,9.87974,82.3273,74.70,9.88,1.79,9.70,23.51,9.90
Ah 8d 2c,4s,Ac6h,0.001,44.93,6.22945,57.7763,51.03,6.20,2.59,6.02,46.38,6.27
Ah 8d 2c,4s,Ac7h,0.001,44.86,6.06235,56.305,1.96,5.85,0.35,5.76,97.69,6.07
Ah 8d 2c,4s,Ac8h,0.122,86.34,28.7138,138.574,98.05,28.72,0.87,28.58,1.08,28.58
Ah 8d 2c,4s,Ac9h,0.001,46.89,6.81894,60.5996,53.06,6.79,1.23,6.72,45.71,6.86
Ah 8d 2c,4s,AcTh,0.002,51.32,7.6659,62.2447,23.38,7.71,2.88,7.62,73.74,7.65
Ah 8d 2c,4s,AcJh,0.003,57.15,9.9899,72.8341,20.42,10.00,10.81,9.96,68.76,9.99
Ah 8d 2c,4s,Ac2s,0.029,76.17,19.5835,107.124,40.34,19.60,7.30,19.51,52.37,19.58
Ah 8d 2c,4s,Ac3s,0.005,49.63,9.76867,82.0091,93.18,9.78,1.81,9.57,5.02,9.70
Ah 8d 2c,4s,Ac5s,0.001,50.11,10.0317,83.421,95.21,10.04,0.58,9.64,4.22,9.85
Ah 8d 2c,4s,Ac6s,0.001,45.34,6.45267,59.3038,78.50,6.48,0.59,6.00,20.91,6.37
Ah 8d 2c,4s,Ac7s,0.001,45.66,6.32309,57.7026,0.63,5.77,0.36,5.92,99.01,6.33
Ah 8d 2c,4s,Ac8s,0.129,86.73,28.3938,136.404,98.03,28.40,0.98,28.22,0.98,28.27
Ah 8d 2c,4s,Ac9s,0.002,48.13,7.08255,61.3178,34.52,7.11,1.09,7.04,64.39,7.07
Ah 8d 2c,4s,AcTs,0.003,52.69,8.31159,65.7329,8.57,8.34,0.99,8.16,90.44,8.31
Ah 8d 2c,4s,AcJs,0.004,58.48,10.6061,75.5728,7.80,10.56,1.68,10.55,90.52,10.61
Ah 8d 2c,4s,6d6c,0.002,12.91,0.85319,27.5265,1.39,0.22,0.22,0.29,98.39,0.86
Ah 8d 2c,4s,6d5d,0.273,19.50,7.3877,157.87,96.88,7.39,2.07,7.24,1.05,7.27
Ah 8d 2c,4s,7d7c,0.001,12.54,0.82366,27.3571,0.30,-1.10,0.04,-0.99,99.65,0.83
Ah 8d 2c,4s,7d6d,0.190,10.85,2.78616,107.042,98.04,2.79,1.37,2.75,0.60,2.30
Ah 8d 2c,4s,9d9c,0.002,32.64,3.78693,48.3481,0.63,3.31,0.09,2.86,99.28,3.79
Ah 8d 2c,4s,TdTc,0.001,33.89,3.72028,45.7403,8.15,3.85,0.15,3.30,91.70,3.71
Ah 8d 2c,4s,Td9d,0.035,6.85,0.35148,21.3697,0.17,-2.48,0.03,-2.43,99.81,0.36
Ah 8d 2c,4s,JdTc,0.003,8.84,0.26781,12.6204,0.18,-2.43,0.03,-2.05,99.79,0.27
Ah 8d 2c,4s,Jd9d,0.013,7.45,0.31293,17.5085,0.16,-2.71,0.03,-2.38,99.81,0.32
Ah 8d 2c,4s,JdTd,0.028,9.19,0.26745,12.1232,0.21,-1.99,0.03,-1.76,99.75,0.27
