Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah 8d 2c,Kh,Ad7d,0.517,79.12,5.04633,106.302,0.62,4.85,35.39,5.05,63.99,5.05
Ah 8d 2c,Kh,Ad9d,0.503,83.16,5.79353,116.106,6.90,5.79,65.40,5.79,27.70,5.79
Ah 8d 2c,Kh,AdTd,0.698,84.53,6.09753,120.223,7.24,6.08,47.86,6.10,44.90,6.10
Ah 8d 2c,Kh,Ad2h,0.669,91.13,8.46033,154.728,10.85,8.46,88.86,8.46,0.30,7.99
Ah 8d 2c,Kh,Ad3h,0.916,77.14,4.67587,101.024,0.57,4.49,21.62,4.68,77.80,4.68
Ah 8d 2c,Kh,Ad4h,0.911,77.14,4.67642,101.038,0.57,4.49,23.97,4.68,75.46,4.68
Ah 8d 2c,Kh,Ad5h,0.857,77.49,4.70408,101.171,0.59,4.52,18.39,4.70,81.02,4.71
Ah 8d 2c,Kh,Ad6h,0.885,78.25,4.83654,103.021,0.59,4.65,41.09,4.84,58.32,4.84
Ah 8d 2c,Kh,Ad7h,0.807,79.30,5.05026,106.148,0.58,4.86,40.75,5.05,58.67,5.05
Ah 8d 2c,Kh,Ad8h,0.458,93.74,9.75581,173.458,95.60,9.76,4.17,9.76,0.23,9.19
Ah 8d 2c,Kh,Ad9h,0.545,83.32,5.84497,116.913,12.88,5.85,80.33,5.85,6.79,5.81
Ah 8d 2c,Kh,AdTh,0.687,84.67,6.1232,120.524,31.06,6.13,54.32,6.12,14.61,6.12
Ah 8d 2c,Kh,AdJh,0.677,85.42,6.41465,125.16,78.31,6.42,19.94,6.41,1.75,6.34
Ah 8d 2c,Kh,Ad2s,0.718,91.13,8.41488,153.906,19.67,8.42,80.03,8.42,0.30,7.95
Ah 8d 2c,Kh,Ad3s,0.831,77.02,4.6459,100.536,0.45,4.43,2.35,4.63,97.19,4.65
Ah 8d 2c,Kh,Ad4s,0.828,77.01,4.64543,100.531,0.46,4.44,2.36,4.63,97.18,4.65
Ah 8d 2c,Kh,Ad5s,0.815,77.24,4.66207,100.602,0.62,4.49,9.25,4.66,90.12,4.66
Ah 8d 2c,Kh,Ad6s,0.842,77.94,4.82522,103.183,0.46,4.63,3.52,4.81,96.02,4.83
Ah 8d 2c,Kh,Ad7s,0.731,78.93,5.03805,106.379,0.55,4.84,6.37,5.04,93.08,5.04
Ah 8d 2c,Kh,Ad8s,0.461,93.53,9.73666,173.5,97.46,9.74,2.26,9.73,0.28,9.30
Ah 8d 2c,Kh,Ad9s,0.594,82.84,5.79352,116.559,5.10,5.78,48.08,5.79,46.82,5.80
Ah 8d 2c,Kh,AdTs,0.730,84.48,6.11085,120.562,5.63,6.09,32.34,6.11,62.03,6.11
Ah 8d 2c,Kh,AdJs,0.712,85.21,6.37144,124.617,43.32,6.37,52.34,6.37,4.33,6.35
Ah 8d 2c,Kh,6h6c,0.720,24.87,0.98137,65.7789,4.27,0.96,36.33,0.98,59.40,0.98
Ah 8d 2c,Kh,6h6d,0.762,24.84,0.98917,66.367,3.80,0.96,42.40,0.99,53.80,0.99
Ah 8d 2c,Kh,6h5h,0.463,22.74,2.38169,174.587,14.62,2.38,84.07,2.38,1.31,2.31
Ah 8d 2c,Kh,7h7c,0.537,26.74,0.95726,59.6592,9.28,0.95,18.39,0.96,72.33,0.96
Ah 8d 2c,Kh,7h7d,0.628,26.69,0.95861,59.8504,10.96,0.96,28.29,0.96,60.75,0.96
Ah 8d 2c,Kh,7h6h,0.511,23.37,2.41722,172.354,71.11,2.42,26.69,2.42,2.20,2.37
Ah 8d 2c,Kh,8h8c,0.348,96.83,12.4048,213.517,93.78,12.41,5.99,12.40,0.23,11.89
Ah 8d 2c,Kh,8h7h,0.655,48.59,3.50049,120.063,64.56,3.50,24.25,3.50,11.19,3.49
Ah 8d 2c,Kh,9h9c,0.618,37.15,1.28535,57.6669,0.21,0.98,0.26,1.01,99.54,1.29
Ah 8d 2c,Kh,9h9d,0.708,37.24,1.30064,58.216,0.21,1.03,0.27,1.05,99.52,1.30
Ah 8d 2c,Kh,9h8h,0.889,49.45,3.47355,117.067,32.09,3.47,22.93,3.48,44.97,3.47
Ah 8d 2c,Kh,ThTc,0.842,39.57,1.40416,59.1449,0.14,0.89,0.15,1.00,99.71,1.41
Ah 8d 2c,Kh,ThTd,0.863,39.53,1.41048,59.4635,0.14,0.89,0.15,1.00,99.71,1.41
Ah 8d 2c,Kh,Th8h,0.718,50.07,3.54933,118.144,85.75,3.55,6.57,3.54,7.68,3.52
Ah 8d 2c,Kh,Th9h,0.375,25.92,2.36982,152.394,12.50,2.36,84.82,2.37,2.68,2.34
Ah 8d 2c,Kh,JhTc,0.683,17.88,1.09471,102.039,22.89,1.09,29.63,1.10,47.48,1.10
Ah 8d 2c,Kh,JhTd,0.709,17.88,1.09137,101.73,23.83,1.09,33.13,1.09,43.03,1.09
Ah 8d 2c,Kh,Jh8h,0.747,51.07,3.61544,117.986,65.02,3.62,4.03,3.57,30.95,3.62
Ah 8d 2c,Kh,Jh9h,0.490,27.67,2.41807,145.672,64.02,2.42,25.69,2.42,10.30,2.42
Ah 8d 2c,Kh,JhTh,0.445,34.38,3.39427,164.54,93.00,3.40,5.68,3.39,1.32,3.29
Ah 8d 2c,Kh,JhTs,0.670,17.74,1.05612,99.2073,23.88,1.05,31.81,1.06,44.31,1.06
Ah 8d 2c,Kh,QhTc,0.796,23.22,1.06563,76.4827,23.79,1.07,29.12,1.06,47.09,1.07
Ah 8d 2c,Kh,QhJc,0.803,25.33,1.10477,72.6833,18.80,1.10,33.32,1.11,47.88,1.11
Ah 8d 2c,Kh,QhTd,0.788,23.22,1.06287,76.2767,23.89,1.06,32.74,1.06,43.37,1.06
Ah 8d 2c,Kh,QhJd,0.792,25.33,1.10662,72.8018,17.87,1.10,25.50,1.11,56.62,1.11
Ah 8d 2c,Kh,Qh8h,0.847,51.91,3.69575,118.654,23.40,3.70,2.52,3.61,74.07,3.70
Ah 8d 2c,Kh,Qh9h,0.741,31.52,2.48234,131.259,65.67,2.48,8.40,2.47,25.94,2.48
Ah 8d 2c,Kh,QhTh,0.425,38.67,3.42775,147.723,85.59,3.43,12.57,3.43,1.84,3.35
Ah 8d 2c,Kh,QhJh,0.520,40.50,3.46565,142.621,86.29,3.47,11.30,3.46,2.41,3.40
Ah 8d 2c,Kh,QhTs,0.758,22.98,1.02461,74.3237,23.78,1.02,31.26,1.02,44.97,1.03
Ah 8d 2c,Kh,QhJs,0.800,25.08,1.07137,71.2082,17.34,1.07,30.85,1.07,51.81,1.07
Ah 8d 2c,Kh,6s6c,0.816,24.69,0.9098,61.4234,2.05,0.84,36.32,0.91,61.63,0.91
Ah 8d 2c,Kh,6s6d,0.830,24.66,0.91696,61.9668,1.95,0.84,55.28,0.92,42.77,0.92
Ah 8d 2c,Kh,6s6h,0.846,24.73,0.95374,64.2864,12.32,0.96,47.47,0.95,40.21,0.95
Ah 8d 2c,Kh,6s5s,0.627,3.38,0.7043,347.241,0.31,0.46,0.67,0.59,99.02,0.71
Ah 8d 2c,Kh,7s7c,0.808,26.26,0.86507,54.9145,1.20,0.79,6.98,0.86,91.82,0.87
Ah 8d 2c,Kh,7s7d,0.824,26.21,0.86727,55.1533,1.41,0.80,19.23,0.87,79.37,0.87
Ah 8d 2c,Kh,7s7h,0.804,26.46,0.91555,57.662,15.36,0.91,16.20,0.92,68.44,0.92
Ah 8d 2c,Kh,7s6s,0.749,3.95,0.59952,252.965,0.26,0.27,0.47,0.47,99.26,0.60
Ah 8d 2c,Kh,8s8c,0.336,96.67,12.4107,213.967,96.71,12.41,3.00,12.41,0.29,12.03
Ah 8d 2c,Kh,8s8h,0.313,96.81,12.4795,214.855,95.76,12.48,4.02,12.48,0.22,11.93
Ah 8d 2c,Kh,8s7s,0.668,33.39,1.22368,61.0815,16.25,1.22,5.33,1.20,78.42,1.23
Ah 8d 2c,Kh,9s9c,0.712,36.05,1.19449,55.2245,0.19,0.87,0.22,0.92,99.59,1.20
Ah 8d 2c,Kh,9s9d,0.751,36.14,1.21085,55.8391,0.19,0.91,0.23,0.96,99.58,1.21
Ah 8d 2c,Kh,9s9h,0.715,36.44,1.22541,56.0483,0.20,0.92,0.25,0.96,99.55,1.23
Ah 8d 2c,Kh,9s8s,0.956,33.92,1.2035,59.1357,11.52,1.20,11.46,1.19,77.02,1.21
Ah 8d 2c,Kh,TsTc,0.767,39.11,1.36041,57.9769,0.13,0.80,0.14,0.93,99.73,1.36
Ah 8d 2c,Kh,TsTd,0.813,39.07,1.36683,58.3033,0.13,0.80,0.14,0.92,99.73,1.37
Ah 8d 2c,Kh,TsTh,0.816,39.24,1.37868,58.5551,0.14,0.84,0.15,0.96,99.71,1.38
Ah 8d 2c,Kh,Ts8s,0.848,35.39,1.26207,59.4347,0.99,1.21,1.16,1.21,97.84,1.26
Ah 8d 2c,Kh,Ts9s,0.597,6.34,0.38916,102.372,0.25,-0.01,0.30,0.29,99.45,0.39
Ah 8d 2c,Kh,JsTc,0.667,17.61,1.01989,96.5266,42.73,1.02,29.84,1.02,27.43,1.02
Ah 8d 2c,Kh,JsTd,0.660,17.61,1.01634,96.1939,42.24,1.02,32.33,1.01,25.43,1.02
Ah 8d 2c,Kh,JsTh,0.639,17.70,1.0578,99.5779,32.42,1.06,40.41,1.06,27.17,1.06
Ah 8d 2c,Kh,Js8s,0.845,36.41,1.28668,58.9055,0.57,1.20,0.70,1.19,98.73,1.29
Ah 8d 2c,Kh,Js9s,0.830,8.06,0.38819,80.2782,0.24,-0.01,0.30,0.29,99.46,0.39
Ah 8d 2c,Kh,JsTs,0.602,17.48,0.98252,93.6848,43.44,0.98,27.47,0.98,29.09,0.98
Ah 8d 2c,Kh,QsTc,0.724,22.92,0.98283,71.454,34.59,0.98,29.53,0.98,35.88,0.98
Ah 8d 2c,Kh,QsJc,0.789,24.96,1.04215,69.5739,30.76,1.05,25.24,1.04,44.00,1.04
Ah 8d 2c,Kh,QsTd,0.709,22.92,0.97934,71.1996,32.77,0.98,33.04,0.98,34.19,0.98
Ah 8d 2c,Kh,QsJd,0.781,24.96,1.04465,69.7451,26.93,1.05,20.06,1.04,53.01,1.04
Ah 8d 2c,Kh,QsTh,0.692,23.03,1.02314,74.0299,36.53,1.02,34.48,1.02,28.99,1.02
Ah 8d 2c,Kh,QsJh,0.689,25.16,1.06788,70.7373,32.18,1.07,27.63,1.07,40.19,1.07
Ah 8d 2c,Kh,Qs8s,0.927,37.46,1.30987,58.2856,0.38,1.16,0.48,1.17,99.14,1.31
Ah 8d 2c,Kh,Qs9s,0.977,12.67,0.37516,49.347,0.21,-0.04,0.27,0.24,99.52,0.38
Ah 8d 2c,Kh,QsTs,0.769,22.69,0.94497,69.4187,30.79,0.95,24.85,0.94,44.36,0.95
Ah 8d 2c,Kh,QsJs,0.809,24.72,1.01107,68.1649,24.50,1.02,22.83,1.01,52.66,1.01
Ah 8d 2c,Kh,KsTc,0.879,59.31,2.51881,70.7853,0.25,2.11,0.25,2.46,99.50,2.52
Ah 8d 2c,Kh,KsJc,0.983,61.40,2.68886,72.984,0.20,2.11,1.30,2.69,98.50,2.69
Ah 8d 2c,Kh,KsQc,0.992,63.26,2.93202,77.2433,0.14,2.03,11.14,2.93,88.72,2.93
Ah 8d 2c,Kh,KsTd,0.831,59.28,2.5141,70.6821,0.25,2.11,0.25,2.46,99.49,2.52
Ah 8d 2c,Kh,KsJd,0.983,61.39,2.68589,72.9232,0.19,2.10,4.92,2.68,94.89,2.69
Ah 8d 2c,Kh,KsQd,0.992,63.23,2.92674,77.1485,0.14,2.03,18.85,2.93,81.00,2.93
Ah 8d 2c,Kh,KsTh,0.858,59.44,2.53293,71.0193,0.25,2.14,0.51,2.49,99.23,2.53
Ah 8d 2c,Kh,KsJh,0.980,61.62,2.70576,73.1854,0.20,2.15,4.85,2.71,94.95,2.71
Ah 8d 2c,Kh,KsQh,0.992,63.44,2.93541,77.1235,0.15,2.12,14.83,2.94,85.01,2.94
Ah 8d 2c,Kh,Ks2s,0.695,85.39,7.37493,143.948,92.68,7.38,7.09,7.37,0.23,6.91
Ah 8d 2c,Kh,Ks3s,0.849,55.28,2.38102,71.7808,0.15,1.85,0.16,2.03,99.69,2.38
Ah 8d 2c,Kh,Ks4s,0.819,55.28,2.38243,71.8338,0.15,1.85,0.16,2.03,99.69,2.38
Ah 8d 2c,Kh,Ks5s,0.932,54.97,2.34541,71.1094,0.15,1.82,0.16,2.02,99.69,2.35
Ah 8d 2c,Kh,Ks6s,0.974,54.90,2.3162,70.3135,0.17,1.82,0.19,2.07,99.64,2.32
Ah 8d 2c,Kh,Ks7s,0.982,55.08,2.3078,69.8306,0.16,1.78,0.18,2.04,99.66,2.31
Ah 8d 2c,Kh,Ks8s,0.842,86.51,7.71191,148.57,97.91,7.71,1.88,7.70,0.21,7.20
Ah 8d 2c,Kh,Ks9s,0.989,56.46,2.37558,70.1288,0.21,1.95,0.23,2.23,99.55,2.38
Ah 8d 2c,Kh,KsTs,0.962,59.08,2.49838,70.4797,0.25,2.08,0.24,2.44,99.51,2.50
Ah 8d 2c,Kh,KsJs,0.984,61.15,2.67203,72.8247,0.19,2.08,1.50,2.67,98.31,2.67
Ah 8d 2c,Kh,KsQs,0.992,63.03,2.91589,77.1035,0.14,2.01,9.03,2.91,90.83,2.92
Ah 8d 2c,Kh,As3c,0.901,77.08,4.6558,100.676,0.49,4.46,2.44,4.64,97.07,4.66
Ah 8d 2c,Kh,As4c,0.895,77.07,4.6552,100.664,0.50,4.46,2.48,4.64,97.03,4.66
Ah 8d 2c,Kh,As5c,0.857,77.37,4.67901,100.795,0.67,4.53,16.84,4.68,82.50,4.68
Ah 8d 2c,Kh,As6c,0.884,78.04,4.81867,102.907,0.66,4.66,4.99,4.82,94.36,4.82
Ah 8d 2c,Kh,As7c,0.782,79.11,5.0459,106.301,0.66,4.87,21.75,5.05,77.59,5.05
Ah 8d 2c,Kh,As8c,0.522,93.62,9.73366,173.287,89.84,9.74,9.87,9.73,0.29,9.30
Ah 8d 2c,Kh,As9c,0.589,83.16,5.80808,116.398,5.94,5.80,70.65,5.81,23.41,5.81
Ah 8d 2c,Kh,AsTc,0.676,84.58,6.11019,120.401,6.68,6.09,38.52,6.11,54.80,6.11
Ah 8d 2c,Kh,AsJc,0.701,85.32,6.37646,124.562,45.51,6.38,50.77,6.38,3.71,6.35
Ah 8d 2c,Kh,As2d,0.614,91.14,8.43173,154.183,33.02,8.43,66.68,8.43,0.30,7.97
Ah 8d 2c,Kh,As3d,0.904,77.08,4.65438,100.646,0.51,4.47,2.50,4.64,96.99,4.66
Ah 8d 2c,Kh,As4d,0.900,77.07,4.65405,100.641,0.51,4.47,2.53,4.64,96.96,4.66
Ah 8d 2c,Kh,As5d,0.863,77.37,4.67906,100.797,0.67,4.53,23.10,4.68,76.24,4.68
Ah 8d 2c,Kh,As6d,0.887,78.07,4.82341,102.965,0.67,4.66,15.46,4.82,83.87,4.82
Ah 8d 2c,Kh,As7d,0.814,79.14,5.0509,106.372,0.64,4.85,33.90,5.05,65.46,5.05
Ah 8d 2c,Kh,As9d,0.592,83.18,5.7991,116.191,7.58,5.79,65.22,5.80,27.20,5.80
Ah 8d 2c,Kh,AsTd,0.700,84.56,6.10602,120.343,7.37,6.09,51.21,6.11,41.42,6.11
Ah 8d 2c,Kh,AsJd,0.731,85.30,6.37097,124.486,46.28,6.37,50.34,6.37,3.38,6.34
Ah 8d 2c,Kh,As2h,0.617,91.15,8.46839,154.839,10.74,8.47,88.96,8.47,0.30,8.00
Ah 8d 2c,Kh,As3h,0.906,77.16,4.68011,101.097,0.58,4.49,22.43,4.68,76.98,4.68
Ah 8d 2c,Kh,As4h,0.898,77.15,4.68028,101.102,0.58,4.49,22.95,4.68,76.47,4.68
Ah 8d 2c,Kh,As5h,0.846,77.51,4.70789,101.234,0.60,4.53,19.51,4.71,79.89,4.71
Ah 8d 2c,Kh,As6h,0.868,78.26,4.84036,103.084,0.60,4.66,40.28,4.84,59.12,4.84
Ah 8d 2c,Kh,As7h,0.710,79.32,5.05545,106.231,0.58,4.87,43.89,5.06,55.53,5.06
Ah 8d 2c,Kh,As8h,0.442,93.76,9.77618,173.782,96.88,9.78,2.89,9.78,0.23,9.22
Ah 8d 2c,Kh,As9h,0.525,83.36,5.85277,117.02,14.00,5.85,79.22,5.86,6.79,5.81
Ah 8d 2c,Kh,AsTh,0.678,84.71,6.13111,120.633,32.13,6.13,53.86,6.13,14.01,6.13
Ah 8d 2c,Kh,AsJh,0.682,85.45,6.42075,125.238,75.57,6.42,22.67,6.42,1.75,6.35
Ah 8d 2c,Kh,As2s,0.675,91.15,8.42274,154.014,19.43,8.42,80.27,8.42,0.31,7.96
Ah 8d 2c,Kh,As3s,0.789,77.03,4.64993,100.604,0.46,4.44,2.36,4.64,97.18,4.65
Ah 8d 2c,Kh,As4s,0.777,77.03,4.64894,100.588,0.47,4.44,2.32,4.64,97.21,4.65
Ah 8d 2c,Kh,As5s,0.769,77.25,4.6659,100.664,0.64,4.50,10.49,4.67,88.87,4.67
Ah 8d 2c,Kh,As6s,0.804,77.96,4.82936,103.249,0.47,4.64,3.49,4.81,96.04,4.83
Ah 8d 2c,Kh,As7s,0.639,78.95,5.04324,106.46,0.56,4.84,6.08,5.04,93.37,5.04
Ah 8d 2c,Kh,As8s,0.442,93.55,9.75758,173.83,97.47,9.76,2.26,9.75,0.27,9.32
Ah 8d 2c,Kh,As9s,0.560,82.88,5.80145,116.665,5.17,5.79,45.38,5.80,49.44,5.80
Ah 8d 2c,Kh,AsTs,0.710,84.51,6.11957,120.683,5.73,6.09,33.44,6.12,60.83,6.12
Ah 8d 2c,2s,6c5c,0.442,8.55,0.67835,132.235,61.36,0.68,14.18,0.68,24.47,0.67
Ah 8d 2c,2s,7c6c,0.496,8.56,0.63943,124.497,28.78,0.63,10.17,0.64,61.05,0.64
Ah 8d 2c,2s,8c7c,0.671,54.26,2.4972,76.7005,0.12,1.45,0.18,2.40,99.70,2.50
Ah 8d 2c,2s,9c8c,0.916,55.57,2.61249,78.3562,0.12,1.49,0.11,2.54,99.77,2.61
Ah 8d 2c,2s,Tc8c,0.763,55.70,2.62885,78.6595,0.11,1.48,0.10,2.48,99.79,2.63
Ah 8d 2c,2s,Tc9c,0.435,11.65,0.51364,73.4679,6.26,0.52,51.30,0.52,42.44,0.51
Ah 8d 2c,2s,Jc8c,0.769,55.87,2.6503,79.0663,0.11,1.48,0.10,2.49,99.79,2.65
Ah 8d 2c,2s,Jc9c,0.533,13.47,0.51611,63.8679,6.24,0.52,74.18,0.52,19.58,0.51
Ah 8d 2c,2s,JcTc,0.517,14.22,0.42285,49.5676,12.77,0.42,36.63,0.42,50.60,0.42
Ah 8d 2c,2s,JcTd,0.737,14.27,0.42562,49.6965,11.99,0.42,43.88,0.43,44.13,0.42
Ah 8d 2c,2s,JcTh,0.715,14.27,0.43263,50.5124,12.57,0.42,43.95,0.44,43.47,0.43
Ah 8d 2c,2s,JcTs,0.726,14.13,0.39679,46.7902,10.01,0.39,45.93,0.39,44.06,0.40
Ah 8d 2c,2s,Qc8c,0.884,56.00,2.66108,79.2011,0.10,1.47,0.10,2.46,99.80,2.66
Ah 8d 2c,2s,Qc9c,0.815,17.50,0.48756,46.4416,9.85,0.49,30.72,0.49,59.42,0.49
Ah 8d 2c,2s,QcTc,0.396,18.74,0.40587,36.0947,12.07,0.40,42.53,0.41,45.40,0.41
Ah 8d 2c,2s,QcJc,0.491,20.40,0.40158,32.8035,43.58,0.40,30.98,0.40,25.44,0.40
Ah 8d 2c,2s,QcTd,0.801,18.80,0.40946,36.2942,11.23,0.40,53.41,0.41,35.35,0.41
Ah 8d 2c,2s,QcJd,0.811,20.46,0.40864,33.2854,46.97,0.41,31.09,0.41,21.94,0.41
Ah 8d 2c,2s,QcTh,0.798,18.81,0.4171,36.9623,11.55,0.41,53.57,0.42,34.87,0.42
Ah 8d 2c,2s,QcJh,0.765,20.56,0.4338,35.1648,46.61,0.43,35.80,0.43,17.59,0.43
Ah 8d 2c,2s,QcTs,0.782,18.58,0.38104,34.1882,9.48,0.38,55.90,0.38,34.62,0.38
Ah 8d 2c,2s,QcJs,0.824,20.22,0.38595,31.8102,27.91,0.39,33.06,0.38,39.03,0.39
Ah 8d 2c,2s,Kc3c,0.460,26.44,0.46522,29.3221,55.99,0.47,15.03,0.46,28.99,0.47
Ah 8d 2c,2s,Kc4c,0.377,26.54,0.47593,29.8914,58.98,0.48,18.11,0.46,22.90,0.47
Ah 8d 2c,2s,Kc5c,0.419,26.52,0.47796,30.0378,6.48,0.47,7.29,0.46,86.23,0.48
Ah 8d 2c,2s,Kc6c,0.677,26.65,0.48226,30.1544,2.00,0.42,4.79,0.45,93.21,0.49
Ah 8d 2c,2s,Kc7c,0.845,26.38,0.45198,28.5589,1.41,0.40,3.30,0.43,95.29,0.45
Ah 8d 2c,2s,Kc8c,0.805,55.91,2.65576,79.1705,0.10,1.35,0.08,2.43,99.82,2.66
Ah 8d 2c,2s,Kc9c,0.956,28.66,0.54567,31.7294,0.58,0.32,2.11,0.55,97.31,0.55
Ah 8d 2c,2s,KcTc,0.791,30.75,0.63539,34.4336,0.35,0.30,0.41,0.60,99.24,0.64
Ah 8d 2c,2s,KcJc,0.970,33.51,0.786,39.097,0.21,0.31,0.23,0.61,99.56,0.79
Ah 8d 2c,2s,KcQc,0.984,36.64,0.96397,43.8521,0.13,0.27,0.14,0.61,99.73,0.97
Ah 8d 2c,2s,KcTd,0.976,30.77,0.63566,34.4345,0.35,0.29,0.40,0.60,99.25,0.64
Ah 8d 2c,2s,KcJd,0.987,33.52,0.78665,39.1171,0.20,0.31,0.23,0.61,99.57,0.79
Ah 8d 2c,2s,KcQd,0.991,36.63,0.96728,44.0091,0.13,0.27,0.14,0.61,99.73,0.97
Ah 8d 2c,2s,KcTh,0.975,30.77,0.6357,34.4357,0.36,0.30,0.41,0.60,99.23,0.64
Ah 8d 2c,2s,KcJh,0.985,33.60,0.79314,39.3371,0.22,0.34,0.24,0.63,99.54,0.79
Ah 8d 2c,2s,KcQh,0.991,36.65,0.96501,43.8851,0.13,0.27,0.14,0.61,99.73,0.97
Ah 8d 2c,2s,KcTs,0.979,30.54,0.62514,34.1199,0.31,0.26,0.36,0.57,99.33,0.63
Ah 8d 2c,2s,KcJs,0.987,33.27,0.77515,38.8268,0.19,0.29,0.22,0.59,99.59,0.78
Ah 8d 2c,2s,KcQs,0.992,36.45,0.95489,43.6564,0.12,0.24,0.14,0.59,99.74,0.96
Ah 8d 2c,2s,Ac3c,0.795,86.81,6.3917,122.709,0.27,5.88,4.49,6.39,95.25,6.39
Ah 8d 2c,2s,Ac4c,0.784,86.99,6.40997,122.806,0.27,5.91,4.70,6.41,95.02,6.41
Ah 8d 2c,2s,Ac5c,0.707,87.12,6.40832,122.598,0.29,5.95,5.60,6.40,94.11,6.41
Ah 8d 2c,2s,Ac6c,0.770,87.21,6.41839,122.661,0.32,6.00,3.82,6.41,95.86,6.42
Ah 8d 2c,2s,Ac7c,0.546,87.18,6.42629,122.849,0.35,6.05,6.37,6.43,93.27,6.43
Ah 8d 2c,2s,Ac8c,0.342,96.70,9.68195,166.865,99.06,9.68,0.50,9.60,0.44,9.47
Ah 8d 2c,2s,Ac9c,0.502,89.76,6.99809,129.934,0.99,6.86,74.20,7.00,24.81,7.00
Ah 8d 2c,2s,AcTc,0.691,91.03,7.39741,135.445,1.98,7.34,96.32,7.40,1.71,7.38
Ah 8d 2c,2s,Ac2d,0.616,97.96,10.4761,178.235,88.32,10.48,1.41,10.38,10.27,10.48
Ah 8d 2c,2s,Ac3d,0.913,86.81,6.39074,122.691,0.27,5.89,3.97,6.39,95.76,6.39
Ah 8d 2c,2s,Ac4d,0.908,86.99,6.40885,122.785,0.27,5.91,4.36,6.41,95.37,6.41
Ah 8d 2c,2s,Ac5d,0.871,87.12,6.40657,122.563,0.30,5.96,5.31,6.40,94.39,6.41
Ah 8d 2c,2s,Ac6d,0.900,87.22,6.42016,122.676,0.32,6.01,6.15,6.42,93.53,6.42
Ah 8d 2c,2s,Ac7d,0.852,87.21,6.41864,122.672,0.36,6.05,11.29,6.42,88.35,6.42
Ah 8d 2c,2s,Ac9d,0.614,89.76,6.99505,129.877,0.99,6.86,78.52,7.00,20.49,7.00
Ah 8d 2c,2s,AcTd,0.695,91.04,7.40254,135.516,1.95,7.34,96.36,7.40,1.69,7.38
Ah 8d 2c,2s,AcJd,0.728,92.30,7.78413,140.565,12.12,7.78,81.56,7.78,6.32,7.78
Ah 8d 2c,2s,Ac2h,0.622,97.96,10.4783,178.282,91.19,10.48,1.40,10.38,7.41,10.48
Ah 8d 2c,2s,Ac3h,0.915,86.81,6.38956,122.666,0.27,5.89,6.65,6.39,93.08,6.39
Ah 8d 2c,2s,Ac4h,0.906,86.99,6.40812,122.769,0.27,5.91,6.80,6.41,92.93,6.41
Ah 8d 2c,2s,Ac5h,0.846,87.12,6.40479,122.528,0.30,5.96,5.48,6.40,94.22,6.41
Ah 8d 2c,2s,Ac6h,0.885,87.21,6.41526,122.596,0.32,6.00,5.55,6.42,94.13,6.42
Ah 8d 2c,2s,Ac7h,0.793,87.19,6.4179,122.68,0.36,6.05,8.72,6.42,90.92,6.42
Ah 8d 2c,2s,Ac8h,0.537,96.72,9.67553,166.735,99.05,9.68,0.51,9.59,0.45,9.46
Ah 8d 2c,2s,Ac9h,0.542,89.81,7.00517,130.005,0.95,6.86,77.04,7.01,22.01,7.01
Ah 8d 2c,2s,AcTh,0.675,91.04,7.39631,135.4,2.07,7.34,96.14,7.40,1.79,7.38
Ah 8d 2c,2s,AcJh,0.671,92.33,7.76637,140.199,17.84,7.77,66.39,7.77,15.77,7.77
Ah 8d 2c,2s,Ac3s,0.820,86.79,6.39401,122.793,0.26,5.88,1.91,6.39,97.83,6.40
Ah 8d 2c,2s,Ac4s,0.800,86.96,6.4116,122.879,0.27,5.91,2.42,6.41,97.30,6.41
Ah 8d 2c,2s,Ac5s,0.807,87.02,6.40129,122.599,0.28,5.95,6.23,6.39,93.49,6.40
Ah 8d 2c,2s,Ac6s,0.840,87.16,6.42009,122.771,0.29,5.99,2.60,6.41,97.11,6.42
Ah 8d 2c,2s,Ac7s,0.713,87.09,6.42045,122.866,0.35,6.05,9.56,6.42,90.09,6.42
Ah 8d 2c,2s,Ac8s,0.535,96.69,9.69951,167.185,99.21,9.70,0.42,9.59,0.37,9.45
Ah 8d 2c,2s,Ac9s,0.596,89.57,6.97416,129.773,1.04,6.87,77.07,6.97,21.88,6.98
Ah 8d 2c,2s,AcTs,0.721,91.00,7.41497,135.802,1.84,7.35,96.58,7.42,1.58,7.39
Ah 8d 2c,2s,AcJs,0.715,92.26,7.78212,140.585,12.58,7.78,81.66,7.78,5.76,7.78
Ah 8d 2c,2s,6d6c,0.713,46.30,1.81103,65.1969,0.26,1.36,0.28,1.75,99.46,1.81
Ah 8d 2c,2s,6d5d,0.418,8.54,0.66935,130.619,48.06,0.67,13.05,0.67,38.89,0.67
Ah 8d 2c,2s,7d7c,0.661,47.40,1.87271,65.8488,0.23,1.42,0.90,1.84,98.87,1.87
Ah 8d 2c,2s,7d6d,0.448,8.54,0.641,125.076,32.23,0.64,7.70,0.63,60.07,0.64
Ah 8d 2c,2s,9d9c,0.690,60.33,3.2371,89.4311,0.09,1.76,10.23,3.23,89.69,3.24
Ah 8d 2c,2s,TdTc,0.828,62.64,3.50913,93.3722,0.08,2.04,0.54,3.46,99.37,3.51
